  -1.0000000000000000        0.0000000000000000        0.0000000000000000        0.0000000000000000     
 -0.97999999999999998        8.6531462390539333E-003   4.2642301178246744E-003   4.3889161212292589E-003
 -0.95999999999999996        1.6919054713679518E-002   8.1510460214347935E-003   8.7680086922447241E-003
 -0.93999999999999995        2.4809834238914672E-002   1.1682189514951258E-002   1.3127644723963414E-002
 -0.92000000000000004        3.2337441213459439E-002   1.4878513208089306E-002   1.7458928005370133E-002
 -0.90000000000000002        3.9513672843637236E-002   1.7760013884782544E-002   2.1753658958854692E-002
 -0.88000000000000000        4.6350160583474152E-002   2.0345864502303468E-002   2.6004296081170684E-002
 -0.85999999999999999        5.2858363786207584E-002   2.2654444872085594E-002   3.0203918914121990E-002
 -0.83999999999999997        5.9049563562635569E-002   2.4703371071343044E-002   3.4346192491292525E-002
 -0.82000000000000006        6.4934856841819225E-002   2.6509523632552157E-002   3.8425333209267068E-002
 -0.80000000000000004        7.0525150629751926E-002   2.8089074555905091E-002   4.2436076073846835E-002
 -0.78000000000000003        7.5831156461708502E-002   2.9457513187960221E-002   4.6373643273748280E-002
 -0.76000000000000001        8.0863385044090519E-002   3.0629671007901232E-002   5.0233714036189286E-002
 -0.73999999999999999        8.5632141081682669E-002   3.1619745361067875E-002   5.4012395720614795E-002
 -0.71999999999999997        9.0147518286337283E-002   3.2441322177737819E-002   5.7706196108599464E-002
 -0.69999999999999996        9.4419394563204181E-002   3.3107397713513079E-002   6.1311996849691103E-002
 -0.67999999999999994        9.8457427370724659E-002   3.3630399346102152E-002   6.4827028024622507E-002
 -0.65999999999999992       0.10227104925070822        3.4022205461775201E-002   6.8248843788933020E-002
 -0.64000000000000001       0.10586946352491272        3.4294164463316720E-002   7.1575299061596001E-002
 -0.62000000000000000       0.10926164015464818        3.4457112929890801E-002   7.4804527224757375E-002
 -0.59999999999999998       0.11245631176002648        3.4521392957879787E-002   7.7934918802146688E-002
 -0.58000000000000007       0.11546196979557924        3.4496868710445092E-002   8.0965101085134147E-002
 -0.56000000000000005       0.11828686087906730        3.4392942202292401E-002   8.3893918676774898E-002
 -0.54000000000000004       0.12093898327040629        3.4218568344901404E-002   8.6720414925504891E-002
 -0.52000000000000002       0.12342608349773301        3.3982269276294455E-002   8.9443814221438558E-002
 -0.50000000000000000       0.12575565312773895        3.3692147998275607E-002   9.2063505129463347E-002
 -0.47999999999999998       0.12793492567749734        3.3355901342962166E-002   9.4579024334535175E-002
 -0.45999999999999996       0.12997087366511181        3.2980832289358317E-002   9.6990041375753497E-002
 -0.43999999999999995       0.13187020579661485        3.2573861649679431E-002   9.9296344146935417E-002
 -0.42000000000000004       0.13363936428664519        3.2141539144128178E-002  0.10149782514251701     
 -0.40000000000000002       0.13528452231053489        3.1690053881844205E-002  0.10359446842869069     
 -0.38000000000000000       0.13681158158553647        3.1225244264799223E-002  0.10558633732073724     
 -0.35999999999999999       0.13822617007902241        3.0752607330485640E-002  0.10747356274853677     
 -0.33999999999999997       0.13953363984158931        3.0277307548349355E-002  0.10925633229323996     
 -0.31999999999999995       0.14073906496310098        2.9804185084042811E-002  0.11093487987905817     
 -0.29999999999999993       0.14184723964980356        2.9337763544722451E-002  0.11250947610508111     
 -0.28000000000000003       0.14286267642074946        2.8882257217785409E-002  0.11398041920296405     
 -0.26000000000000001       0.14378960442186492        2.8441577814628360E-002  0.11534802660723656     
 -0.23999999999999999       0.14463196785609858        2.8019340730220388E-002  0.11661262712587819     
 -0.21999999999999997       0.14539342452818932        2.7618870828506170E-002  0.11777455369968315     
 -0.19999999999999996       0.14607734450269097        2.7243207762897653E-002  0.11883413673979332     
 -0.17999999999999994       0.14668680887399391        2.6895110840368011E-002  0.11979169803362590     
 -0.16000000000000003       0.14722460864718429        2.6577063436931531E-002  0.12064754521025275     
 -0.14000000000000001       0.14769324372868073        2.6291276971574989E-002  0.12140196675710574     
 -0.12000000000000000       0.14809492202569216        2.6039694444999859E-002  0.12205522758069230     
  -9.9999999999999978E-002  0.14843155865363783        2.5823993548837923E-002  0.12260756510479991     
  -7.9999999999999960E-002  0.14870477525077494        2.5645589350315898E-002  0.12305918590045904     
  -5.9999999999999942E-002  0.14891589939937666        2.5505636556664726E-002  0.12341026284271193     
  -4.0000000000000036E-002  0.14906596415290752        2.5405031362897734E-002  0.12366093279000978     
  -2.0000000000000018E-002  0.14915570766874117        2.5344412885913672E-002  0.12381129478282750     
   0.0000000000000000       0.14918557294606813        2.5324164187220111E-002  0.12386140875884802     
   2.0000000000000018E-002  0.14915570766874117        2.5344412885913672E-002  0.12381129478282750     
   4.0000000000000036E-002  0.14906596415290752        2.5405031362897734E-002  0.12366093279000978     
   6.0000000000000053E-002  0.14891589939937666        2.5505636556664726E-002  0.12341026284271193     
   8.0000000000000071E-002  0.14870477525077494        2.5645589350315870E-002  0.12305918590045907     
  0.10000000000000009       0.14843155865363783        2.5823993548837923E-002  0.12260756510479991     
  0.12000000000000011       0.14809492202569216        2.6039694444999859E-002  0.12205522758069230     
  0.14000000000000012       0.14769324372868073        2.6291276971574989E-002  0.12140196675710574     
  0.15999999999999992       0.14722460864718429        2.6577063436931517E-002  0.12064754521025277     
  0.17999999999999994       0.14668680887399391        2.6895110840368011E-002  0.11979169803362590     
  0.19999999999999996       0.14607734450269097        2.7243207762897653E-002  0.11883413673979332     
  0.21999999999999997       0.14539342452818932        2.7618870828506170E-002  0.11777455369968315     
  0.23999999999999999       0.14463196785609858        2.8019340730220388E-002  0.11661262712587819     
