

  -1.0000000000000000       -1.0000000000000000       -1.3288324086714506E-016  -2.3948805589092952E-031
  -1.0000000000000000      -0.97999999999999998       -8.8122581996356827E-017  -1.2158252003416959E-016
  -1.0000000000000000      -0.95999999999999996       -2.0314002469871702E-017  -2.3552556318536192E-016
  -1.0000000000000000      -0.93999999999999995       -5.4374765335434591E-017  -3.3466966899918837E-016
  -1.0000000000000000      -0.92000000000000004       -4.8075724255866309E-017  -4.1278524868085069E-016
  -1.0000000000000000      -0.90000000000000002       -4.6538874214987953E-017  -4.6496401306994504E-016
  -1.0000000000000000      -0.88000000000000000        3.3482321110158281E-017  -4.8792737849983219E-016
  -1.0000000000000000      -0.85999999999999999       -1.1160994301580189E-016  -4.8023247226720208E-016
  -1.0000000000000000      -0.83999999999999997        2.2766403272670763E-016  -4.4236279363053623E-016
  -1.0000000000000000      -0.82000000000000006        2.2034849507435376E-016  -3.7669783377351252E-016
  -1.0000000000000000      -0.80000000000000004        1.9775141375275847E-016  -2.8736356362277616E-016
  -1.0000000000000000      -0.78000000000000003        2.1535871989172844E-016  -1.7997318392036145E-016
  -1.0000000000000000      -0.76000000000000001        4.1886095945635837E-016  -6.1274427177160264E-017
  -1.0000000000000000      -0.73999999999999999        1.4556653269104626E-016   6.1274427177160621E-017
  -1.0000000000000000      -0.71999999999999997        4.3975073428586415E-016   1.7997318392036180E-016
  -1.0000000000000000      -0.69999999999999996        2.0156963670804521E-016   2.8736356362277641E-016
  -1.0000000000000000      -0.67999999999999994        3.1223251607483264E-016   3.7669783377351282E-016
  -1.0000000000000000      -0.65999999999999992        4.4558010330810577E-016   4.4236279363053677E-016
  -1.0000000000000000      -0.64000000000000001        1.8524650266344677E-016   4.8023247226720218E-016
  -1.0000000000000000      -0.62000000000000000        2.7366009443343904E-016   4.8792737849983219E-016
  -1.0000000000000000      -0.59999999999999998        3.4996412227391268E-016   4.6496401306994484E-016
  -1.0000000000000000      -0.58000000000000007        4.5575667035181199E-016   4.1278524868085069E-016
  -1.0000000000000000      -0.56000000000000005        1.7466781926069959E-016   3.3466966899918818E-016
  -1.0000000000000000      -0.54000000000000004        5.4832896321738966E-017   2.3552556318536168E-016
  -1.0000000000000000      -0.52000000000000002        1.7948033137880294E-016   1.2158252003416925E-016
  -1.0000000000000000      -0.50000000000000000        2.2938170193364213E-016  -1.1974402794546476E-031
  -1.0000000000000000      -0.47999999999999998        3.4327457723037875E-016  -1.2158252003416947E-016
  -1.0000000000000000      -0.45999999999999996        2.4356188636319613E-016  -2.3552556318536183E-016
  -1.0000000000000000      -0.43999999999999995        3.9510720022884725E-016  -3.3466966899918832E-016
  -1.0000000000000000      -0.42000000000000004        1.7336674089514484E-016  -4.1278524868085064E-016
  -1.0000000000000000      -0.40000000000000002        2.0279662721769918E-016  -4.6496401306994494E-016
  -1.0000000000000000      -0.38000000000000000        1.8497908291695304E-016  -4.8792737849983219E-016
  -1.0000000000000000      -0.35999999999999999        2.9662142915062333E-017  -4.8023247226720218E-016
  -1.0000000000000000      -0.33999999999999997        2.0864324243516321E-016  -4.4236279363053648E-016
  -1.0000000000000000      -0.31999999999999995        2.2227366423787610E-016  -3.7669783377351238E-016
  -1.0000000000000000      -0.29999999999999993        2.8560975727075975E-016  -2.8736356362277586E-016
  -1.0000000000000000      -0.28000000000000003        3.3615110840958043E-016  -1.7997318392036199E-016
  -1.0000000000000000      -0.26000000000000001        1.1016837540128969E-016  -6.1274427177160819E-017
  -1.0000000000000000      -0.23999999999999999        1.5578179683448002E-016   6.1274427177160929E-017
  -1.0000000000000000      -0.21999999999999997        1.6068776129774286E-016   1.7997318392036207E-016
  -1.0000000000000000      -0.19999999999999996        5.8912385052871708E-017   2.8736356362277651E-016
  -1.0000000000000000      -0.17999999999999994        3.4280958986815587E-017   3.7669783377351287E-016
  -1.0000000000000000      -0.16000000000000003        1.4571767780068864E-016   4.4236279363053653E-016
  -1.0000000000000000      -0.14000000000000001        1.2601771679646036E-016   4.8023247226720218E-016
  -1.0000000000000000      -0.12000000000000000        5.8389387507911582E-017   4.8792737849983219E-016
  -1.0000000000000000       -9.9999999999999978E-002   2.2570548601363607E-017   4.6496401306994494E-016
  -1.0000000000000000       -7.9999999999999960E-002   6.8807753736028054E-017   4.1278524868085044E-016
  -1.0000000000000000       -5.9999999999999942E-002  -2.3270311596770311E-017   3.3466966899918763E-016
  -1.0000000000000000       -4.0000000000000036E-002  -5.6834971848789316E-017   2.3552556318536168E-016
  -1.0000000000000000       -2.0000000000000018E-002  -4.7562183194450024E-017   1.2158252003416930E-016
  -1.0000000000000000        0.0000000000000000       -5.6142452660724210E-017  -0.0000000000000000     
  -1.0000000000000000        2.0000000000000018E-002  -7.9439586332351498E-017  -1.2158252003416930E-016
  -1.0000000000000000        4.0000000000000036E-002  -1.1898697400739897E-016  -2.3552556318536168E-016
  -1.0000000000000000        6.0000000000000053E-002  -1.3937951841934195E-016  -3.3466966899918808E-016
  -1.0000000000000000        8.0000000000000071E-002  -6.8694669783296530E-017  -4.1278524868085084E-016
  -1.0000000000000000       0.10000000000000009       -1.2644442819398695E-016  -4.6496401306994504E-016
  -1.0000000000000000       0.12000000000000011       -9.4124121977498237E-017  -4.8792737849983229E-016
  -1.0000000000000000       0.14000000000000012       -1.9384984827352936E-016  -4.8023247226720208E-016
  -1.0000000000000000       0.15999999999999992       -1.9671060638331378E-016  -4.4236279363053677E-016
  -1.0000000000000000       0.17999999999999994       -1.1665768816034287E-016  -3.7669783377351287E-016
  -1.0000000000000000       0.19999999999999996       -1.5846297373106139E-016  -2.8736356362277651E-016
  -1.0000000000000000       0.21999999999999997       -3.3954921373192331E-016  -1.7997318392036207E-016
  -1.0000000000000000       0.23999999999999999       -2.8876210609608342E-016  -6.1274427177160929E-017
  -1.0000000000000000       0.26000000000000001       -2.8026548773557235E-016   6.1274427177160819E-017
  -1.0000000000000000       0.28000000000000003       -4.0434351302438477E-016   1.7997318392036199E-016
  -1.0000000000000000       0.30000000000000004       -4.0433664705665780E-016   2.8736356362277641E-016
  -1.0000000000000000       0.32000000000000006       -3.7746994994130230E-016   3.7669783377351262E-016
  -1.0000000000000000       0.34000000000000008       -8.7902580315186983E-017   4.4236279363053667E-016
  -1.0000000000000000       0.36000000000000010       -5.6134138256572933E-017   4.8023247226720228E-016
  -1.0000000000000000       0.38000000000000012       -1.7816477840757569E-016   4.8792737849983219E-016
  -1.0000000000000000       0.40000000000000013       -2.7366782838283506E-016   4.6496401306994464E-016
  -1.0000000000000000       0.41999999999999993       -4.4681227177269316E-016   4.1278524868085084E-016
  -1.0000000000000000       0.43999999999999995       -2.3971769186651013E-016   3.3466966899918832E-016
  -1.0000000000000000       0.45999999999999996       -2.4921655126305039E-016   2.3552556318536183E-016
  -1.0000000000000000       0.47999999999999998       -2.3253615610380759E-016   1.2158252003416947E-016
  -1.0000000000000000       0.50000000000000000       -2.3833836240988457E-016   1.1974402794546476E-031
  -1.0000000000000000       0.52000000000000002       -1.2793589671239322E-016  -1.2158252003416925E-016
  -1.0000000000000000       0.54000000000000004       -2.4836506473145595E-016  -2.3552556318536168E-016
  -1.0000000000000000       0.56000000000000005       -2.6665157551979156E-016  -3.3466966899918818E-016
  -1.0000000000000000       0.58000000000000007       -3.4942250512694424E-016  -4.1278524868085069E-016
  -1.0000000000000000       0.60000000000000009       -2.2615561957180700E-016  -4.6496401306994504E-016
  -1.0000000000000000       0.62000000000000011       -1.7450230919744930E-016  -4.8792737849983229E-016
  -1.0000000000000000       0.64000000000000012       -1.9455921410615548E-016  -4.8023247226720218E-016
  -1.0000000000000000       0.66000000000000014       -2.3091282908445668E-016  -4.4236279363053643E-016
  -1.0000000000000000       0.67999999999999994       -2.7672291216173975E-016  -3.7669783377351282E-016
  -1.0000000000000000       0.69999999999999996       -1.5167787968521570E-016  -2.8736356362277641E-016
  -1.0000000000000000       0.71999999999999997       -2.7915092355752843E-016  -1.7997318392036180E-016
  -1.0000000000000000       0.73999999999999999        2.7706783028329519E-017  -6.1274427177160621E-017
  -1.0000000000000000       0.76000000000000001       -1.2979419607894041E-016   6.1274427177160264E-017
  -1.0000000000000000       0.78000000000000003       -1.7235990141390234E-016   1.7997318392036145E-016
  -1.0000000000000000       0.80000000000000004        1.4396729011591414E-017   2.8736356362277616E-016
  -1.0000000000000000       0.82000000000000006        1.4587535179551747E-016   3.7669783377351252E-016
  -1.0000000000000000       0.84000000000000008       -6.4260105855628516E-017   4.4236279363053662E-016
  -1.0000000000000000       0.86000000000000010        1.1962224513398043E-016   4.8023247226720228E-016
  -1.0000000000000000       0.88000000000000012        5.0578677571151745E-017   4.8792737849983219E-016
  -1.0000000000000000       0.90000000000000013        1.6890239691565181E-016   4.6496401306994474E-016
  -1.0000000000000000       0.91999999999999993        2.3400663839084651E-016   4.1278524868085108E-016
  -1.0000000000000000       0.93999999999999995        2.3276924709205342E-016   3.3466966899918837E-016
  -1.0000000000000000       0.95999999999999996        3.9753043404980589E-016   2.3552556318536192E-016
  -1.0000000000000000       0.97999999999999998        3.9857899816264651E-016   1.2158252003416959E-016
  -1.0000000000000000        1.0000000000000000        5.0641705510158812E-016   2.3948805589092952E-031

 -0.97999999999999998       -1.0000000000000000       -8.9115534496563869E-017  -1.2158252003416957E-016
 -0.97999999999999998      -0.97999999999999998        1.2039878235102849E-002  -6.1724619722127533E-002
 -0.97999999999999998      -0.95999999999999996        2.3350066880199877E-002 -0.11957085457984172     
 -0.97999999999999998      -0.93999999999999995        3.3945457559576279E-002 -0.16990401289346235     
 -0.97999999999999998      -0.92000000000000004        4.3840941897518027E-002 -0.20956147721373700     
 -0.97999999999999998      -0.90000000000000002        5.3051411518311158E-002 -0.23605142320747186     
 -0.97999999999999998      -0.88000000000000000        6.1591758046241459E-002 -0.24770939014467375     
 -0.97999999999999998      -0.85999999999999999        6.9476873105594666E-002 -0.24380286508767512     
 -0.97999999999999998      -0.83999999999999997        7.6721648320656838E-002 -0.22457730937300127     
 -0.97999999999999998      -0.82000000000000006        8.3340975315713536E-002 -0.19124073537285335     
 -0.97999999999999998      -0.80000000000000004        8.9349745715050596E-002 -0.14588780263500323     
 -0.97999999999999998      -0.78000000000000003        9.4762851142954171E-002  -9.1368202719789099E-002
 -0.97999999999999998      -0.76000000000000001        9.9595183223709832E-002  -3.1107602598946620E-002
 -0.97999999999999998      -0.73999999999999999       0.10386163358160352        3.1107602598946800E-002
 -0.97999999999999998      -0.71999999999999997       0.10757709384092123        9.1368202719789279E-002
 -0.97999999999999998      -0.69999999999999996       0.11075645562594849       0.14588780263500337     
 -0.97999999999999998      -0.67999999999999994       0.11341461056097099       0.19124073537285349     
 -0.97999999999999998      -0.65999999999999992       0.11556645027027537       0.22457730937300155     
